time, x_accel, y_accel, z_accel, speed, steer, roll, pitch, yaw, x_gps, y_gps, x_real, y_real, z_real
77.309000, 1.439309, -0.594214, 0.003401, 15.781381, -0.015583, 0.016427, -0.002145, 1.688452, -127.987038, -569.590942, -127.987038, -569.590942, 1.027991
77.342000, 1.491664, -0.593115, 0.003144, 15.755979, -0.018541, 0.016844, -0.002142, 1.685465, -128.048477, -569.069214, -128.048477, -569.069214, 1.027990
77.375000, 1.497235, -0.594397, 0.003387, 15.730657, -0.016454, 0.017191, -0.002138, 1.682458, -128.108353, -568.548035, -128.108353, -568.548035, 1.027988
77.408000, 1.555092, -0.592895, 0.003131, 15.705316, -0.019645, 0.017624, -0.002135, 1.679318, -128.166397, -568.027588, -128.166397, -568.027588, 1.027987
77.441000, 1.563560, -0.592310, 0.003116, 15.680125, -0.017445, 0.017987, -0.002132, 1.676150, -128.222824, -567.507751, -128.222824, -567.507751, 1.027986
77.474000, 1.628059, -0.592602, 0.003117, 15.654860, -0.020904, 0.018446, -0.002128, 1.672835, -128.277344, -566.988647, -128.277344, -566.988647, 1.027985
77.507000, 1.639618, -0.593774, 0.003356, 15.629684, -0.018583, 0.018834, -0.002125, 1.669485, -128.330170, -566.470154, -128.330170, -566.470154, 1.027983
77.540000, 1.709408, -0.593115, 0.003101, 15.604494, -0.022227, 0.019323, -0.002121, 1.665977, -128.380981, -565.952271, -128.380981, -565.952271, 1.027982
77.573000, 1.722688, -0.592895, 0.003087, 15.579465, -0.019762, 0.019738, -0.002118, 1.662428, -128.430038, -565.435120, -128.430038, -565.435120, 1.027981
77.606000, 1.797226, -0.594800, 0.003336, 15.554344, -0.023658, 0.020263, -0.002114, 1.658709, -128.476974, -564.918579, -128.476974, -564.918579, 1.027980
77.639000, 1.812131, -0.595569, 0.003321, 15.529378, -0.021043, 0.020712, -0.002111, 1.654947, -128.522064, -564.402710, -128.522064, -564.402710, 1.027978
77.672000, 1.892335, -0.598828, 0.003074, 15.504304, -0.025237, 0.021279, -0.002108, 1.651001, -128.564926, -563.887512, -128.564926, -563.887512, 1.027977
77.705000, 2.050108, -0.596265, 0.002580, 15.479158, -0.029241, 0.022022, -0.002105, 1.646703, -128.605331, -563.372986, -128.605331, -563.372986, 1.027977
77.738000, 2.120331, -0.592676, 0.003055, 15.454256, -0.026520, 0.022689, -0.002102, 1.642240, -128.643555, -562.859070, -128.643555, -562.859070, 1.027975
77.771000, 2.232438, -0.597803, 0.003303, 15.429239, -0.030602, 0.023467, -0.002099, 1.637522, -128.679276, -562.345825, -128.679276, -562.345825, 1.027974
77.804000, 2.265600, -0.598425, 0.004021, 15.404481, -0.027537, 0.024157, -0.002093, 1.632716, -128.712738, -561.833374, -128.712738, -561.833374, 1.027971
77.837000, 2.351786, -0.606445, 0.004018, 15.379644, -0.031719, 0.024965, -0.002088, 1.627710, -128.743546, -561.321472, -128.743546, -561.321472, 1.027970
77.870000, 2.364047, -0.609924, 0.004975, 15.355060, -0.028415, 0.025678, -0.002080, 1.622662, -128.772003, -560.810242, -128.772003, -560.810242, 1.027967
77.903000, 2.442048, -0.623218, 0.004484, 15.330303, -0.032986, 0.026514, -0.002074, 1.617429, -128.797668, -560.299805, -128.797668, -560.299805, 1.027966
77.936000, 2.447457, -0.628455, 0.005194, 15.305786, -0.029513, 0.027245, -0.002066, 1.612169, -128.820862, -559.789978, -128.820862, -559.789978, 1.027962
77.969000, 2.524842, -0.643726, 0.004461, 15.281091, -0.034345, 0.028098, -0.002060, 1.606724, -128.841171, -559.280884, -128.841171, -559.280884, 1.027961
78.002000, 2.527934, -0.647314, 0.005162, 15.256728, -0.030716, 0.028835, -0.002052, 1.601255, -128.858887, -558.772522, -128.858887, -558.772522, 1.027957
78.035000, 2.612197, -0.666540, 0.004436, 15.232112, -0.036060, 0.029702, -0.002045, 1.595586, -128.873596, -558.264893, -128.873596, -558.264893, 1.027956
78.068000, 2.621089, -0.671008, 0.005135, 15.207836, -0.032292, 0.030448, -0.002037, 1.589879, -128.885574, -557.757935, -128.885574, -557.757935, 1.027952
78.101000, 2.715795, -0.693274, 0.004170, 15.183268, -0.038097, 0.031334, -0.002031, 1.583947, -128.894394, -557.251831, -128.894394, -557.251831, 1.027950
78.134000, 2.731369, -0.698547, 0.004624, 15.159060, -0.034166, 0.032095, -0.002025, 1.577961, -128.900406, -556.746521, -128.900406, -556.746521, 1.027946
78.167000, 2.836893, -0.725720, 0.003668, 15.134487, -0.040407, 0.033006, -0.002020, 1.571725, -128.903107, -556.241943, -128.903107, -556.241943, 1.027945
78.200000, 2.859481, -0.731836, 0.004122, 15.110305, -0.036304, 0.033791, -0.002014, 1.565418, -128.902832, -555.738220, -128.902832, -555.738220, 1.027941
78.233000, 2.978454, -0.763660, 0.003415, 15.085711, -0.043145, 0.034745, -0.002010, 1.558828, -128.899094, -555.235291, -128.899094, -555.235291, 1.027940
78.266000, 3.010325, -0.768823, 0.004099, 15.061624, -0.038859, 0.035574, -0.002004, 1.552146, -128.892197, -554.733215, -128.892197, -554.733215, 1.027935
78.299000, 3.111405, -0.802917, 0.003391, 15.037159, -0.044526, 0.036528, -0.001999, 1.545217, -128.881790, -554.231995, -128.881790, -554.231995, 1.027934
78.332000, 3.119562, -0.808740, 0.004794, 15.013233, -0.039930, 0.037336, -0.001992, 1.538247, -128.868149, -553.731689, -128.868149, -553.731689, 1.027929
78.365000, 3.125659, -0.830493, 0.005261, 14.989324, -0.041514, 0.038125, -0.001984, 1.531239, -128.851166, -553.232300, -128.851166, -553.232300, 1.027925
78.398000, 3.037225, -0.836023, 0.006898, 14.965831, -0.036422, 0.038707, -0.001971, 1.524406, -128.831146, -552.733765, -128.831146, -552.733765, 1.027918
78.431000, 2.920129, -0.850012, 0.007118, 14.942366, -0.035109, 0.039158, -0.001958, 1.517811, -128.808060, -552.236145, -128.808060, -552.236145, 1.027911
78.464000, 2.723916, -0.850928, 0.007563, 14.919134, -0.029674, 0.039355, -0.001945, 1.511633, -128.782257, -551.739441, -128.782257, -551.739441, 1.027902
78.497000, 2.524788, -0.855615, 0.006593, 14.895887, -0.027939, 0.039389, -0.001933, 1.505879, -128.753754, -551.243713, -128.753754, -551.243713, 1.027894
78.530000, 2.271696, -0.850854, 0.006098, 14.872696, -0.022595, 0.039150, -0.001922, 1.500675, -128.722870, -550.748840, -128.722870, -550.748840, 1.027886
78.563000, 2.035714, -0.849646, 0.004193, 14.849362, -0.020890, 0.038733, -0.001916, 1.495983, -128.689651, -550.254883, -128.689651, -550.254883, 1.027879
78.596000, 1.765066, -0.839722, 0.002766, 14.825974, -0.015918, 0.038037, -0.001913, 1.491884, -128.654465, -549.761841, -128.654465, -549.761841, 1.027873
78.629000, 1.455205, -0.823022, 0.001581, 14.802534, -0.011044, 0.037028, -0.001912, 1.488471, -128.617661, -549.269653, -128.617661, -549.269653, 1.027867
78.662000, 1.205186, -0.812622, -0.000533, 14.778901, -0.010256, 0.035868, -0.001916, 1.485612, -128.579224, -548.778320, -128.579224, -548.778320, 1.027866
78.695000, 0.949001, -0.797021, -0.001466, 14.755162, -0.006148, 0.034467, -0.001923, 1.483322, -128.539536, -548.287964, -128.539536, -548.287964, 1.027867
78.728000, 0.752280, -0.785705, -0.002859, 14.731288, -0.005930, 0.032952, -0.001932, 1.481471, -128.498627, -547.798462, -128.498627, -547.798462, 1.027871
78.761000, 0.549957, -0.770837, -0.003313, 14.707347, -0.002525, 0.031239, -0.001943, 1.480074, -128.456848, -547.309814, -128.456848, -547.309814, 1.027878
78.794000, 0.405363, -0.759338, -0.003529, 14.683370, -0.002836, 0.029465, -0.001954, 1.479001, -128.414200, -546.822083, -128.414200, -546.822083, 1.027889
78.827000, 0.253926, -0.745972, -0.003514, 14.659389, -0.000068, 0.027555, -0.001965, 1.478271, -128.371002, -546.335144, -128.371002, -546.335144, 1.027901
78.860000, 0.157558, -0.735937, -0.003030, 14.635448, -0.000836, 0.025646, -0.001975, 1.477759, -128.327255, -545.849060, -128.327255, -545.849060, 1.027917
78.893000, 0.052299, -0.724475, -0.002321, 14.611569, 0.001363, 0.023666, -0.001984, 1.477486, -128.283218, -545.363831, -128.283218, -545.363831, 1.027933
78.926000, -0.001396, -0.715869, -0.001382, 14.587805, 0.000167, 0.021749, -0.001990, 1.477337, -128.238831, -544.879395, -128.238831, -544.879395, 1.027951
78.959000, -0.065469, -0.707190, -0.000681, 14.564132, 0.001880, 0.019823, -0.001995, 1.477335, -128.194336, -544.395813, -128.194336, -544.395813, 1.027969
78.992000, -0.083546, -0.701001, 0.000479, 14.540606, 0.000356, 0.018011, -0.001997, 1.477376, -128.149643, -543.913025, -128.149643, -543.913025, 1.027987
79.025000, -0.114070, -0.695764, 0.001173, 14.517162, 0.001672, 0.016238, -0.001998, 1.477488, -128.104935, -543.430969, -128.104935, -543.430969, 1.028003
79.058000, -0.102855, -0.693677, 0.001631, 14.493819, -0.000121, 0.014618, -0.001997, 1.477575, -128.060089, -542.949707, -128.060089, -542.949707, 1.028020
79.091000, -0.107089, -0.692029, 0.002089, 14.470520, 0.000890, 0.013072, -0.001996, 1.477672, -128.015289, -542.469238, -128.015289, -542.469238, 1.028034
79.124000, -0.072862, -0.692578, 0.002314, 14.447309, -0.001117, 0.011704, -0.001994, 1.477691, -127.970375, -541.989624, -127.970375, -541.989624, 1.028047
79.157000, -0.056799, -0.691040, 0.002765, 14.424198, -0.000330, 0.010430, -0.001990, 1.477673, -127.925484, -541.510681, -127.925484, -541.510681, 1.028057
79.190000, -0.006789, -0.693677, 0.002757, 14.401152, -0.002436, 0.009344, -0.001987, 1.477539, -127.880463, -541.032593, -127.880463, -541.032593, 1.028066
79.223000, 0.023021, -0.694592, 0.002978, 14.378176, -0.001794, 0.008358, -0.001984, 1.477336, -127.835411, -540.555237, -127.835411, -540.555237, 1.028073
79.256000, 0.082681, -0.698108, 0.002969, 14.355264, -0.003945, 0.007560, -0.001980, 1.476994, -127.790161, -540.078674, -127.790161, -540.078674, 1.028078
79.289000, 0.119897, -0.701330, 0.002963, 14.332364, -0.003375, 0.006858, -0.001976, 1.476563, -127.744820, -539.602905, -127.744820, -539.602905, 1.028082
79.322000, 0.183774, -0.708398, 0.002731, 14.309433, -0.005493, 0.006333, -0.001973, 1.475982, -127.699196, -539.127869, -127.699196, -539.127869, 1.028084
79.355000, 0.223471, -0.712610, 0.002499, 14.286495, -0.004937, 0.005893, -0.001970, 1.475305, -127.653389, -538.653687, -127.653389, -538.653687, 1.028085
79.388000, 0.287439, -0.718323, 0.002038, 14.263577, -0.007001, 0.005613, -0.001969, 1.474477, -127.607201, -538.180237, -127.607201, -538.180237, 1.028085
79.421000, 0.326472, -0.719751, 0.002258, 14.240750, -0.006412, 0.005402, -0.001966, 1.473554, -127.560753, -537.707642, -127.560753, -537.707642, 1.028085
79.454000, 0.386687, -0.724988, 0.002481, 14.217957, -0.008357, 0.005329, -0.001964, 1.472487, -127.513832, -537.235779, -127.513832, -537.235779, 1.028083
79.487000, 0.421060, -0.729639, 0.002251, 14.195141, -0.007705, 0.005304, -0.001962, 1.471334, -127.466537, -536.764832, -127.466537, -536.764832, 1.028081
79.520000, 0.420946, -0.729822, 0.002248, 14.172338, -0.006892, 0.005289, -0.001960, 1.470179, -127.418922, -536.294678, -127.418922, -536.294678, 1.028079
79.553000, 0.458089, -0.732092, 0.002241, 14.149603, -0.008961, 0.005392, -0.001957, 1.468932, -127.370766, -535.825256, -127.370766, -535.825256, 1.028077
79.586000, 0.476120, -0.734656, 0.002238, 14.126866, -0.008179, 0.005514, -0.001955, 1.467638, -127.322144, -535.356689, -127.322144, -535.356689, 1.028075
79.619000, 0.521741, -0.738281, 0.002232, 14.104191, -0.010138, 0.005733, -0.001953, 1.466232, -127.272919, -534.888977, -127.272919, -534.888977, 1.028073
79.652000, 0.542683, -0.739966, 0.002451, 14.081565, -0.009284, 0.005952, -0.001951, 1.464771, -127.223152, -534.421997, -127.223152, -534.421997, 1.028070
79.685000, 0.587114, -0.746631, 0.002225, 14.058905, -0.011131, 0.006247, -0.001948, 1.463200, -127.172714, -533.955933, -127.172714, -533.955933, 1.028068
79.718000, 0.604495, -0.748059, 0.002219, 14.036294, -0.010175, 0.006526, -0.001946, 1.461582, -127.121674, -533.490662, -127.121674, -533.490662, 1.028066
79.751000, 0.642554, -0.752417, 0.002438, 14.013718, -0.011836, 0.006864, -0.001944, 1.459868, -127.069908, -533.026184, -127.069908, -533.026184, 1.028063
79.784000, 0.652666, -0.753149, 0.002207, 13.991199, -0.010769, 0.007173, -0.001941, 1.458123, -127.017509, -532.562622, -127.017509, -532.562622, 1.028061
79.817000, 0.682356, -0.756189, 0.002648, 13.968733, -0.012303, 0.007528, -0.001938, 1.456303, -126.964317, -532.099854, -126.964317, -532.099854, 1.028059
79.850000, 0.684805, -0.753882, 0.002859, 13.946396, -0.011134, 0.007842, -0.001935, 1.454471, -126.910469, -531.637878, -126.910469, -531.637878, 1.028057
79.883000, 0.706151, -0.757471, 0.002853, 13.924076, -0.012504, 0.008189, -0.001931, 1.452581, -126.855797, -531.176819, -126.855797, -531.176819, 1.028055
79.916000, 0.700090, -0.757507, 0.002846, 13.901777, -0.011249, 0.008486, -0.001927, 1.450700, -126.800438, -530.716553, -126.800438, -530.716553, 1.028054
79.949000, 0.660644, -0.753186, 0.002839, 13.879515, -0.009843, 0.008698, -0.001923, 1.448908, -126.744469, -530.257141, -126.744469, -530.257141, 1.028052
79.982000, 0.657266, -0.754907, 0.002615, 13.857224, -0.011354, 0.008944, -0.001920, 1.447118, -126.687721, -529.798523, -126.687721, -529.798523, 1.028050
80.015000, 0.635454, -0.751501, 0.002386, 13.835000, -0.010012, 0.009132, -0.001917, 1.445375, -126.630318, -529.340759, -126.630318, -529.340759, 1.028049
80.048000, 0.642883, -0.752637, 0.002601, 13.812810, -0.011502, 0.009347, -0.001914, 1.443609, -126.572136, -528.883789, -126.572136, -528.883789, 1.028048
80.081000, 0.628056, -0.749634, 0.002372, 13.790699, -0.010158, 0.009500, -0.001912, 1.441873, -126.513290, -528.427734, -126.513290, -528.427734, 1.028047
80.114000, 0.638530, -0.750952, 0.002585, 13.768633, -0.011607, 0.009678, -0.001908, 1.440106, -126.453659, -527.972473, -126.453659, -527.972473, 1.028046
80.147000, 0.624829, -0.749341, 0.002359, 13.746604, -0.010240, 0.009793, -0.001906, 1.438367, -126.393394, -527.518005, -126.393394, -527.518005, 1.028045
80.180000, 0.634415, -0.752710, 0.002358, 13.724546, -0.011611, 0.009933, -0.001903, 1.436599, -126.332359, -527.064453, -126.332359, -527.064453, 1.028044
80.213000, 0.619629, -0.751392, 0.002353, 13.702510, -0.010227, 0.010012, -0.001900, 1.434860, -126.270668, -526.611694, -126.270668, -526.611694, 1.028044
80.246000, 0.627232, -0.753003, 0.001911, 13.680496, -0.011551, 0.010117, -0.001899, 1.433098, -126.208237, -526.159851, -126.208237, -526.159851, 1.028043
80.279000, 0.611238, -0.748608, 0.002120, 13.658597, -0.010160, 0.010164, -0.001897, 1.431369, -126.145164, -525.708740, -126.145164, -525.708740, 1.028043
80.312000, 0.563150, -0.741174, 0.002550, 13.636756, -0.008645, 0.010125, -0.001894, 1.429754, -126.081566, -525.258484, -126.081566, -525.258484, 1.028043
80.345000, 0.554466, -0.742163, 0.002113, 13.614878, -0.010203, 0.010127, -0.001891, 1.428155, -126.017281, -524.809021, -126.017281, -524.809021, 1.028043
80.378000, 0.529440, -0.739453, 0.002110, 13.593004, -0.008820, 0.010078, -0.001889, 1.426612, -125.952415, -524.360413, -125.952415, -524.360413, 1.028043
80.411000, 0.537131, -0.740002, 0.002104, 13.571184, -0.010426, 0.010072, -0.001887, 1.425045, -125.886871, -523.912659, -125.886871, -523.912659, 1.028043
80.444000, 0.523050, -0.736267, 0.002096, 13.549449, -0.009088, 0.010016, -0.001885, 1.423509, -125.820770, -523.465698, -125.820770, -523.465698, 1.028043
80.477000, 0.536677, -0.739050, 0.002093, 13.527721, -0.010657, 0.010004, -0.001883, 1.421933, -125.753975, -523.019531, -125.753975, -523.019531, 1.028044
80.510000, 0.526598, -0.737219, 0.002088, 13.506041, -0.009334, 0.009946, -0.001881, 1.420378, -125.686615, -522.574219, -125.686615, -522.574219, 1.028044
80.543000, 0.541676, -0.741870, 0.002088, 13.484314, -0.010877, 0.009935, -0.001878, 1.418779, -125.618591, -522.129761, -125.618591, -522.129761, 1.028045
80.576000, 0.532736, -0.739233, 0.001865, 13.462662, -0.009563, 0.009880, -0.001877, 1.417199, -125.550011, -521.686096, -125.550011, -521.686096, 1.028045
80.609000, 0.548543, -0.740076, 0.002074, 13.441098, -0.011061, 0.009874, -0.001875, 1.415573, -125.480751, -521.243286, -125.480751, -521.243286, 1.028046
80.642000, 0.539392, -0.738135, 0.002282, 13.419587, -0.009754, 0.009828, -0.001872, 1.413966, -125.410934, -520.801208, -125.410934, -520.801208, 1.028046
80.675000, 0.498340, -0.731177, 0.002490, 13.398122, -0.008321, 0.009713, -0.001869, 1.412458, -125.340660, -520.360046, -125.340660, -520.360046, 1.028046
80.708000, 0.499182, -0.731946, 0.002272, 13.376668, -0.010093, 0.009661, -0.001866, 1.410942, -125.269745, -519.919617, -125.269745, -519.919617, 1.028047
80.741000, 0.482657, -0.729858, 0.002268, 13.355225, -0.008795, 0.009574, -0.001864, 1.409462, -125.198318, -519.480042, -125.198318, -519.480042, 1.028048
80.774000, 0.499631, -0.733557, 0.002264, 13.333782, -0.010608, 0.009549, -0.001861, 1.407935, -125.126244, -519.041260, -125.126244, -519.041260, 1.028048
80.807000, 0.494160, -0.731360, 0.002044, 13.312413, -0.009353, 0.009489, -0.001859, 1.406417, -125.053650, -518.603333, -125.053650, -518.603333, 1.028049
80.840000, 0.516833, -0.736706, 0.002043, 13.291022, -0.011146, 0.009489, -0.001857, 1.404836, -124.980385, -518.166199, -124.980385, -518.166199, 1.028050
80.873000, 0.515620, -0.734985, 0.002035, 13.269714, -0.009897, 0.009455, -0.001855, 1.403254, -124.906586, -517.729858, -124.906586, -517.729858, 1.028050
80.906000, 0.481114, -0.728284, 0.002241, 13.248469, -0.008507, 0.009354, -0.001852, 1.401754, -124.832359, -517.294373, -124.832359, -517.294373, 1.028050
80.939000, 0.490819, -0.730518, 0.002237, 13.227234, -0.010562, 0.009329, -0.001849, 1.400225, -124.757484, -516.859680, -124.757484, -516.859680, 1.028051
80.972000, 0.481750, -0.729932, 0.002022, 13.205995, -0.009295, 0.009274, -0.001847, 1.398714, -124.682114, -516.425781, -124.682114, -516.425781, 1.028051
81.005000, 0.507802, -0.733923, 0.002228, 13.184808, -0.011363, 0.009292, -0.001845, 1.397132, -124.606071, -515.992737, -124.606071, -515.992737, 1.028052
81.038000, 0.509624, -0.732898, 0.002220, 13.163696, -0.010115, 0.009277, -0.001842, 1.395540, -124.529480, -515.560547, -124.529480, -515.560547, 1.028052
81.071000, 0.540843, -0.738721, 0.002215, 13.142611, -0.012118, 0.009333, -0.001839, 1.393863, -124.452202, -515.129150, -124.452202, -515.129150, 1.028052
81.104000, 0.544487, -0.738830, 0.002209, 13.121579, -0.010849, 0.009354, -0.001837, 1.392171, -124.374359, -514.698608, -124.374359, -514.698608, 1.028052
81.137000, 0.512736, -0.733191, 0.002413, 13.100584, -0.009415, 0.009307, -0.001833, 1.390555, -124.296059, -514.268799, -124.296059, -514.268799, 1.028052
81.170000, 0.526456, -0.737549, 0.002201, 13.079560, -0.011656, 0.009341, -0.001831, 1.388898, -124.217087, -513.839844, -124.217087, -513.839844, 1.028053
81.203000, 0.520724, -0.736377, 0.002196, 13.058578, -0.010337, 0.009344, -0.001828, 1.387251, -124.137566, -513.411743, -124.137566, -513.411743, 1.028053
81.236000, 0.550214, -0.741760, 0.001982, 13.037634, -0.012559, 0.009425, -0.001826, 1.385522, -124.057320, -512.984436, -124.057320, -512.984436, 1.028054
81.269000, 0.553601, -0.742273, 0.002185, 13.016733, -0.011239, 0.009468, -0.001823, 1.383778, -123.976494, -512.557983, -123.976494, -512.557983, 1.028054
